time,tweet,cleaned_tweets,nltk_polarity
2022-05-28 15:16:12+00:00,crypto allows us to align financial incentive with people that we trust in a way that is robust to the threat of corruption and theft,crypto allows align financial incentive people trust way robust threat corruption theft,0.5859
2022-05-28 15:16:13+00:00,"#forusdt bull alert! 5x volume price: 0.01774 5-min %: 0.62% volume: $10,111 #crypto #whale #btc #eth #for $for https://t.co/efdwqsc9yk",forusdt bull alert x volume price    min   volume   crypto whale btc eth,0.296
2022-05-28 15:16:13+00:00,@spactscore ⚔️legends of aragon⚔️ 🛡fair launch date: 27-05-2022 18:15utc ca : 0xe6f9f2125ab5154ea7831e6094136f475e49654b 💧 liquidity generating token 📉 low market cap 🤝 100% safu ⚙️slippage: 10% (buy&amp;sell) 💰6% eth to holders tg: @legendsofaragon/ twitter: @legendsofaragon/,legends aragon fair launch date     utc ca xeffabeaefeb liquidity generating token low market cap  safu slippage  buy amp sell  eth holders tg twitter,0.0516
2022-05-28 15:16:14+00:00,#lootadog #walk2earn #doglovers #nftdrops #dogs #memecoin #nftcollection #nft #dogs #dogsoftwitter #doglover #animallovers #animallove #play2earn #nftgame i think this project will be successful as transparency and safety is exactly what we need to strengthen in the crypto world,lootadog walkearn doglovers nftdrops dogs memecoin nftcollection nft dogs dogsoftwitter doglover animallovers animallove playearn nftgame think project successful transparency safety exactly need strengthen crypto world,0.836
2022-05-28 15:16:14+00:00,"@bavugar this is from the second collection of ⚡️babylon⚡️my journey into london darkness. subcultures, addictions, people at night time, my 6 years life in the dark side of the city with the nft you’ll have a digital copy of the upcoming book! join the babylon fam! eth 0,1 https://t.co/puo6mlvxvs",second collection babylon journey london darkness subcultures addictions people night time  years life dark city nft ll digital copy upcoming book join babylon fam eth  ,0.0516
2022-05-28 15:16:14+00:00,"$btc $eth $doge $axs crowd-sourced alerts, ranking system, and get paid being a top contributor. join ct https://t.co/2uezkncegi https://t.co/yh8j3jiazo",btc eth doge axs crowd sourced alerts ranking paid contributor join ct,0.296
2022-05-28 15:16:15+00:00,i believe this is a faithful project. the projector has a lot of attractions so hopefully the project will be best in the future . @tarikbd71 @mmsarkar1 @shahinraj123 @nayimhossan #airdrop #crypto #nfts https://t.co/wayt2fu4va,believe faithful project projector lot attractions hopefully project best future airdrop crypto nfts,0.9118
2022-05-28 15:16:15+00:00,@safuurocket yes!!! #lfg #safuurocket #crypto ... the #cryptocurrency that rewards #diamondhands with #xrp rewards 💎💰💎💰💎💰 @safuurocket,yes lfg safuurocket crypto cryptocurrency rewards diamondhands xrp rewards,0.836
2022-05-28 15:16:16+00:00,battered defi investors put their hopes in ethereum revamp https://t.co/6s3iihv0f1,battered defi investors hopes ethereum revamp,0.4215
2022-05-28 15:16:16+00:00,@tylermezzel free sandbox rocket boots 🚀 @m3atloaf_ @kamsanisekai @mogolshan @tk_cat18 @airinvisible @nickmiaritis @dogefahmy @arose_eth @og_12_og @alexyalo @blakjo11 @outlawcollin @cryftwizard @duoduo86130503,free sandbox rocket boots,0.5106
2022-05-28 15:16:16+00:00,"#glmrusdt bull alert! 5x volume price: 1.2117 5-min %: 0.9% volume: $71,603 #crypto #whale #btc #eth #glmr $glmr https://t.co/5xkyuaklec",glmrusdt bull alert x volume price    min   volume   crypto whale btc eth glmr glmr,0.296
2022-05-28 15:16:17+00:00,"isthisallowed found #ethereum in a user vault at this location! join me playing #coinhuntworld, it's awesome! https://t.co/jupqmd2oee #cryptocurrency #146222 #regentspark https://t.co/iu33bgbwry",isthisallowed ethereum user vault location join playing coinhuntworld s awesome cryptocurrency  regentspark,0.7964
2022-05-28 15:16:18+00:00,👉🏼after the darkest of nights come the brightest of days ✨🌚⛈ keep pushing #nftcommunity ☀️🅿️ #nftplug #metaverse #eth #btc #cryptocurrencies #discord #quote #twitter #solananfts #openseanft https://t.co/jihwrfw4db,darkest nights come brightest days pushing nftcommunity nftplug metaverse eth btc cryptocurrencies discord quote twitter solananfts openseanft,-0.2263
2022-05-28 15:16:18+00:00,@johnsavage_eth lfgggg end it now cuz i’m in already. goblintown lol,lfgggg end cuz m goblintown lol,0.4215
2022-05-28 15:16:18+00:00,@gaurand_eth @malsikay @foundation beautiful!!,beautiful,0.5994
2022-05-28 15:16:19+00:00,@animemajg i lost my metamask seed phrase hacked account uniswap not swapping validate not working failed lost bitcoin need help essay tutor for twitch emotes and gfx banner pay essay and sugar daddy and raca coin eth wallet stolen need need,lost metamask seed phrase hacked account uniswap swapping validate working failed lost bitcoin need help essay tutor twitch emotes gfx banner pay essay sugar daddy raca coin eth wallet stolen need need,-0.8402
2022-05-28 15:16:19+00:00,"@elonmusk if there is a project that wants to enterthe metauniverse, you can fill out the form ano apply to enter the bohr metauniverse- boverse. #bsc #ethereum #heco #okex#okcoin #land #bohr the meta universe is very big. welcome to have a look. @bohrweb @metamask @thesandboxgame",project wants enterthe metauniverse form ano apply enter bohr metauniverse boverse bsc ethereum heco okex okcoin land bohr meta universe big welcome look,0.4588
2022-05-28 15:16:19+00:00,@pentosh1 @volumeeth best community active members hodl and rich 🗣chat: https://t.co/ax0jovolht 🌍site - https://t.co/z4qd2tzqm1 #voltama2022 #eth #volt #voltinu #voltamaeth #nft #nfts,best community active members hodl rich chat site voltama eth volt voltinu voltamaeth nft nfts,0.8885
2022-05-28 15:16:19+00:00,@icwtoken get $100 eth for free every day! i'm earning there. please open this link in a browser to earn with me together! 100% legit/withdrawable.. 👉https://t.co/5b2xkjdpfu, eth free day m earning open link browser earn  legit withdrawable,0.5106
2022-05-28 15:16:20+00:00,@sammie917866681 ⚔️legends of aragon⚔️ 🛡fair launch date: 27-05-2022 18:15utc ca : 0xe6f9f2125ab5154ea7831e6094136f475e49654b 💧 liquidity generating token 📉 low market cap 🤝 100% safu ⚙️slippage: 10% (buy&amp;sell) 💰6% eth to holders tg: @legendsofaragon/ twitter: @legendsofaragon/,legends aragon fair launch date     utc ca xeffabeaefeb liquidity generating token low market cap  safu slippage  buy amp sell  eth holders tg twitter,0.0516
2022-05-28 15:16:20+00:00,@zazul_eth thanks monke,thanks monke,0.4404
2022-05-28 16:43:30+00:00,"@bluesparrowc @elonmusk @bluesparroweth #bluebit is emerging as a first of its kind crypto platform because it’s been recently founded by #bluesparrow token. a centralised exchange where all commodities and forex, not just crypto, can be traded. @bluesparroweth @bluesparrowc @bluebit_io #bluebitio.yg",bluebit emerging kind crypto platform s recently founded bluesparrow token centralised exchange commodities forex crypto traded bluebitio yg,0.5267
2022-05-28 16:43:30+00:00,clear blue sky #nft #nfts #nftcommunity #nftphotography https://t.co/4kqsgmwrd0,clear blue sky nft nfts nftcommunity nftphotography,0.3818
2022-05-28 16:43:30+00:00,"https://t.co/tne7mqezar #paxo.finance $paxo #cryptocurrency #defi #cryptoloans an interesting , because i'm sure this will provide an extraordinary opportunity for anyone who participates in this project. projects that will bring a potential for the future in the crypto world.",paxo finance paxo cryptocurrency defi cryptoloans interesting m sure provide extraordinary opportunity participates project projects bring potential future crypto world,0.7783
2022-05-28 16:43:30+00:00,"nows your chance #gamers ! #theuplift is having another #nft #land #forsale ! gotta act quickly tho, only live for 24 hours! #nftcommunity #nftgame #nftproject future #dao #metaverse #auction connect with friends - open shops! sell in game items for #crypto make $$ #gaming ! https://t.co/foriwykcgx",nows chance gamers theuplift having nft land forsale gotta act quickly tho live  hours nftcommunity nftgame nftproject future dao metaverse auction connect friends open shops sell game items crypto gaming,0.6249
2022-05-28 16:43:31+00:00,"full thanks to @tradeosiann as they have analysed this #bitcoin crash so my funds doesn't affected and i have not faced any type of losses they are absolutely amazing in tips,advices and everything😌 #nft #defi #metaverse #web3 #crypto ehk",thanks analysed bitcoin crash funds t affected faced type losses absolutely amazing tips advices nft defi metaverse web crypto ehk,0.2484
2022-05-28 16:43:31+00:00,@crypto_lord10 @thedapplist @playmetagods is building an app for there mobile online game integration and i think this is great because it opens the platform to a wider audience than pc gaming #nfts #metaverse,building app mobile online game integration think great opens platform wider audience pc gaming nfts metaverse,0.6249
2022-05-28 16:43:32+00:00,"@kucoincom simple exchange of #bluebit to buy/sell #bluesparrow to usdt/usd... the most innovative move in #bluebit trading crypto/forex with #bluesparrow you can trade #bluesparrow using market,limit and simple exchange features. #bluebitio @bluesparroweth https://t.co/katkzt0i7s 💯j247",simple exchange bluebit buy sell bluesparrow usdt usd innovative bluebit trading crypto forex bluesparrow trade bluesparrow market limit simple exchange features bluebitio j,0.4404
2022-05-28 16:43:32+00:00,"@alanfresco4 @crypto_newstand @jordanbpeterson no problem, have a nice weekend. peace out ✌🏾",problem nice weekend peace,0.5574
2022-05-28 16:43:32+00:00,@adam_getsome @coinhubcc future millionaires buy @axltoken next 💎utilities...🔱 🔥axl launchpad is live along new ui. 🔱stake axl &amp;nft in fixed staking pools 🔆nfts and metaverse 🎨 🔆multi chain ⛓eth &amp; bsc 🔆certik audit completed 🔆engaged community 🔆tax free⛔ $axl #axlinu https://t.co/xsse2admks https://t.co/cwr3hjacke,future millionaires buy utilities axl launchpad live new ui stake axl amp nft fixed staking pools nfts metaverse multi chain eth amp bsc certik audit completed engaged community tax free axl axlinu,0.7184
2022-05-28 16:43:33+00:00,"ethereum’s upgrade merge is on the way, defi investors optimistic https://t.co/dx7a3kohyy",ethereum s upgrade merge way defi investors optimistic,0.3182
2022-05-28 16:43:33+00:00,"@bluesparrowc @elonmusk @bluesparroweth #bluebit is emerging as a first of its kind crypto platform because it’s been recently founded by #bluesparrow token. a centralised exchange where all commodities and forex, not just crypto, can be traded. @bluesparroweth @bluesparrowc @bluebit_io #bluebitio.yh",bluebit emerging kind crypto platform s recently founded bluesparrow token centralised exchange commodities forex crypto traded bluebitio yh,0.5267
2022-05-28 16:43:33+00:00,@peterschiff @saylor @tuckercarlson crypto to zero. but it's all going to crash anyway.,crypto zero s going crash,-0.4019
2022-05-28 16:43:33+00:00,@jessicaesanchez ✅diamondlock the best auto-staking&amp;auto-compounding protocol in crypto! ✅highest apy – 533.848%/year! ✅anti-whale/ anti dump mechanism - the cash-out limit is 1%/day to against unnecessary dumps. ✅risk insurance banks maximize investitor! telegram : https://t.co/r6tamsz7jz,diamondlock best auto staking amp auto compounding protocol crypto highest apy   year anti whale anti dump mechanism cash limit  day unnecessary dumps risk insurance banks maximize investitor telegram,-0.7003
2022-05-28 16:43:33+00:00,@draggingsexybac how about mohawknft! 0.15 eth only for the launch weekend! find out more at https://t.co/dvqnedoaxu 👌 singapore based nft with personal branding benefits. https://t.co/9siwkmdft1,mohawknft   eth launch weekend singapore based nft personal branding benefits,0.3818
2022-05-28 16:43:34+00:00,@crypto__emily no shit? fucking deep thoughts from the blonde genius.,shit fucking deep thoughts blonde genius,-0.5574
2022-05-28 16:43:34+00:00,"i've just created ""the cove"" by natureboyjimbo. ❤️ https://t.co/rk7z1bgtbd #rarible #ethereum #nonfungible #digitalasset #nft via @insider0x @algocollector @ab2_gallery @akashnet_ @nftexplorerapp @nft_nyc @nathancroth @nftpho @robotpromonft @mbl267_nft @nftrarities @nftrarityis",ve created cove natureboyjimbo rarible ethereum nonfungible digitalasset nft,0.25
2022-05-28 16:43:34+00:00,@crypto_master20 @solanacownft @crypto_king_201 @nft_seller_abhi @nft_paintings_ run4life - a new revolution of running. 👉🏽 join run4life whitelist contest now: https://t.co/781ybnj2vj 🔸$5000 community contests 🔸earn upto 5$ per day with $150 shoes 🔸beta app apk available 🔸audit and kyced by interfi social media: https://t.co/r0i8vub0s3,runlife new revolution running join runlife whitelist contest  community contests earn upto  day  shoes beta app apk available audit kyced interfi social media,0.296
2022-05-28 16:43:35+00:00,"@crypto_bcg @sqfgame 🗣️q..what is the current progress of the project? what have you achieved in the market? what is the next ""@sqfgame"" development plan and layout?",q current progress project achieved market development plan layout,0.4215
2022-05-28 16:43:35+00:00,"what will influencers do when there is nothing left to influence because corporate marketing departments have figured it out? being paid in wl spots when crypto is down is a tough sled. running spaces when people don't need them, ngmi. do more. get out of the echo chamber.",influencers left influence corporate marketing departments figured paid wl spots crypto tough sled running spaces people t need ngmi echo chamber,-0.128
2022-05-28 16:43:35+00:00,"@kucoincom simple exchange of #bluebit to buy/sell #bluesparrow to usdt/usd... the most innovative move in #bluebit trading crypto/forex with #bluesparrow you can trade #bluesparrow using market,limit and simple exchange features. #bluebitio @bluesparroweth https://t.co/katkzt0i7s 💯j248",simple exchange bluebit buy sell bluesparrow usdt usd innovative bluebit trading crypto forex bluesparrow trade bluesparrow market limit simple exchange features bluebitio j,0.4404
2022-05-28 16:43:35+00:00,crypto looking scary,crypto looking scary,-0.4939
2022-05-28 16:43:36+00:00,"@trdmktcrypto biggest crypto bag! 💰 @gankpad the next 1000x gem! $gank 💸 lfg! team is insane, community is growing fast! bullish af! https://t.co/dyejvukodq @thecryptolark dont miss this opportunity. #gankpad #launchpad $gank #bscgem #gankarmy",biggest crypto bag x gem gank lfg team insane community growing fast bullish af dont miss opportunity gankpad launchpad gank bscgem gankarmy,-0.4382
2022-05-28 16:43:37+00:00,4.396307 $eth transferred from optimism to polygon. transaction detail👇 https://t.co/bkhecejqan,  eth transferred optimism polygon transaction,0.5423
2022-05-28 16:43:37+00:00,"full thanks to @tradeosiann as they have analysed this #bitcoin crash so my funds doesn't affected and i have not faced any type of losses they are absolutely amazing in tips,advices and everything😌 #nft #defi #metaverse #web3 #crypto xn",thanks analysed bitcoin crash funds t affected faced type losses absolutely amazing tips advices nft defi metaverse web crypto xn,0.2484
2022-05-28 16:43:37+00:00,"4. the cybots server will slowly be converted to the nomad labs hq along with some more updates coming tomorrow. to everyone that participated in our free mint with @cybots___ , we'd like to thank you for your trust and we hope we were able to impress. - @raijin_eth &amp; @0xkenji", cybots server slowly converted nomad labs hq updates coming tomorrow participated free mint d like thank trust hope able impress amp,0.9468
2022-05-28 16:43:37+00:00,@artunkown this is the papa (the woman pope) from the mantegna tarot. it is represented by a woman capable of connecting the sphere of the sacred and the divine. 0.05 eth https://t.co/7exfm0gge6 https://t.co/gzbzx95qhm,papa woman pope mantegna tarot represented woman capable connecting sphere sacred divine   eth,0.7351
2022-05-28 16:43:37+00:00,@loganpaul @charliejabaley ✅diamondlock the best auto-staking&amp;auto-compounding protocol in crypto! ✅highest apy – 533.848%/year! ✅anti-whale/ anti dump mechanism - the cash-out limit is 1%/day to against unnecessary dumps. ✅risk insurance banks maximize investitor! telegram : https://t.co/euaole08pj,diamondlock best auto staking amp auto compounding protocol crypto highest apy   year anti whale anti dump mechanism cash limit  day unnecessary dumps risk insurance banks maximize investitor telegram,-0.7003
2022-05-28 16:43:37+00:00,"@bluesparrowc @elonmusk @bluesparroweth #bluebit is emerging as a first of its kind crypto platform because it’s been recently founded by #bluesparrow token. a centralised exchange where all commodities and forex, not just crypto, can be traded. @bluesparroweth @bluesparrowc @bluebit_io #bluebitio.yj",bluebit emerging kind crypto platform s recently founded bluesparrow token centralised exchange commodities forex crypto traded bluebitio yj,0.5267
2022-05-28 16:43:37+00:00,rescaled my system for $eth. not sure where this pump is headed but it looks like 1625 might be tested this week. https://t.co/sjyfvomnk6,rescaled eth sure pump headed looks like  tested week,0.5859
2022-05-28 16:43:37+00:00,"@metalaunch_io @alishalahman @playoutlanders @playoutlanders is nft blockchain gaming. but in terms of community, there is still a large audience in the gaming world that has yet to meet the crypto and blockchain industry. what are your plans to reach these people and make your voice heard by all gamers?",nft blockchain gaming terms community large audience gaming world meet crypto blockchain industry plans reach people voice heard gamers,0.0258
2022-05-28 18:10:46+00:00,@volcanobag @moonoverlord click on the link below to join my trading group for exclusive crypto trading tips https://t.co/vwq2fi7rdz,click link join trading group exclusive crypto trading tips,0.4019
2022-05-28 18:10:46+00:00,"@avery_a_cobb hi there acobb.eth! @thealphabulls is the newest, most sought after nft project. each of the 7000 alpha bull holders will join the most exclusive alpha investor club in the nft space join @thealphabulls 🐂 discord now and write “*here to stay*” to get automatic https://t.co/ocxbbuvdky",hi acobb eth newest sought nft project  alpha bull holders join exclusive alpha investor club nft space join discord write stay automatic,0.296
2022-05-28 18:10:46+00:00,unknown dcl name was created for 100 $mana ($95.32 usd = 0.0535 $eth) by https://t.co/r68eval3jc https://t.co/9k9zf7lz00 #decentraland #names #avatar https://t.co/3tzyl6znp3,unknown dcl created  mana   usd   eth decentraland names avatar,0.25
2022-05-28 18:10:46+00:00,#bitcoin last price $28915 #btc 🚀 daily indicators: -rsi: 37.9 -ma(20): 29662 -ma(50): 35447 -ma(200): 43129 -bollinger b. lower/upper: 28200/31125 #ethereum last price $1780 #eth -rsi: 32.6 -ma(20): 2002 -ma(50): 2559 -ma(200): 3182 -bb: 1721/2284 #crypto #live 90877,bitcoin price  btc daily indicators rsi   ma   ma   ma   bollinger b lower upper   ethereum price  eth rsi   ma   ma   ma   bb   crypto live ,-0.296
2022-05-28 18:10:47+00:00,"@emily_murphy95 https://t.co/cckapmb64v trade #crypto, #commodities and #forex all in one place! generate your affiliate qr code for 20% profit share today! #bluebit from #bluesparrow! #gold #trading #bluesparrowcex https://t.co/dchttgx2ae",trade crypto commodities forex place generate affiliate qr code  profit share today bluebit bluesparrow gold trading bluesparrowcex,0.6249
2022-05-28 18:10:47+00:00,@metaadidasnft this is so nice @huberysophia @phoenixarthur3 @airysquared @yvonnec28350180 @allofnft @samwind10 @skyaks1 @imtypale @blast_nft @bassellcallie @473crypto @marcosutil @crypto_man_2017 @sheldonlow7,nice,0.4215
2022-05-28 18:10:48+00:00,@whitelistme_eth @gummiesgangnft #gummiesgang my gummie is sad because he doesn’t have a burger https://t.co/mntuprzf2d,gummiesgang gummie sad t burger,-0.4767
2022-05-28 18:10:49+00:00,@fruityfools @884_eth amazing project❤❤,amazing project,0.5859
2022-05-28 18:10:49+00:00,"@emily_murphy95 https://t.co/cckapmb64v trade #crypto, #commodities and #forex all in one place! generate your affiliate qr code for 20% profit share today! #bluebit from #bluesparrow! #gold #trading #bluesparrowcex https://t.co/chnmd0ufjs",trade crypto commodities forex place generate affiliate qr code  profit share today bluebit bluesparrow gold trading bluesparrowcex,0.6249
2022-05-28 18:10:49+00:00,@metaadidasnft this is super cool @diegodealmagr11 @boinks187 @afortais @zayann0 @tanushk94600051 @zhangya72953034 @metalgearluis1 @yellyxx @ewineforswift @eth_gui @lemmozachary @worldworkersnft @dean06171579 @namasteincrypto,super cool,0.7351
2022-05-28 18:10:50+00:00,@arcadiap2e i believe this is a faithful project.the projector has a lot of attractions so hopefully the project will be best in the future. @niladro_nil @njelma1 @mariaaf66967675 @afsu4786 @srebeka181 #airdrop #crypto #nft,believe faithful project projector lot attractions hopefully project best future airdrop crypto nft,0.9118
2022-05-28 18:10:50+00:00,hooligan #7708 bought for 1ξ ($1776.11) #nft https://t.co/zqeqwpb2d6,hooligan  bought    nft,-0.3612
2022-05-28 18:10:52+00:00,"@emily_murphy95 https://t.co/cckapmb64v trade #crypto, #commodities and #forex all in one place! generate your affiliate qr code for 20% profit share today! #bluebit from #bluesparrow! #gold #trading #bluesparrowcex https://t.co/46klh2bmau",trade crypto commodities forex place generate affiliate qr code  profit share today bluebit bluesparrow gold trading bluesparrowcex,0.6249
2022-05-28 18:10:52+00:00,"@clubofgems @lezmeofficial i'm curious about your strategy for bringing users from all around the world to your platform, both crypto and non-crypto aficionados. are there any geographical or legal restrictions on using your project right now? @bellah98xx @chukky10z @francis_olak",m curious strategy bringing users world platform crypto non crypto aficionados geographical legal restrictions project right,0.4215
2022-05-28 18:10:52+00:00,@dacryptogeneral @binance @cz_binance 💥 crypto for free! ⌛ tinyurl. com/2qcdrvqn,crypto free tinyurl com qcdrvqn,0.5106
2022-05-28 18:10:52+00:00,seriously… what did you expect with luna 2.0? that’s like throwing sawdust on a fire hoping to put it out. #cryptocurrency #crypto #terra #ust #dokwon,seriously expect luna   s like throwing sawdust hoping cryptocurrency crypto terra ust dokwon,0.5574
2022-05-28 18:10:52+00:00,@serendipityxbt @sezerded @moonoverlord click on the link below to join my trading group for exclusive crypto trading tips https://t.co/vwq2fi7rdz,click link join trading group exclusive crypto trading tips,0.4019
2022-05-28 18:10:53+00:00,"@max_maxster have a wonderful day💙 my photo from the prologue collection ""fishermen"" 1/1edition it is an award-winning work. https://t.co/ihmu4dwohw",wonderful day photo prologue collection fishermen  edition award winning work,0.891
2022-05-28 18:10:53+00:00,you may purchase my sad pishi nft on rarible now https://t.co/80uw9qm1sg #rarible #ethereum #nonfungible #digitalasset #nft via @rarible,purchase sad pishi nft rarible rarible ethereum nonfungible digitalasset nft,-0.4767
2022-05-28 18:10:53+00:00,"@maryinsol @solanabigboss all rules done, manifesting big wins🍀💵 for luck is in may favor 🎁🍀 eth: 0x6dcdbce2330294a494e9d83909b9a3828ba1e4d9 sol: zdcgexldqwf4p5wcyt6ckf6bczgt8a5nw5ck7qlaktx @sandro43848872 @ekagakhoka @giosvanidze",rules manifesting big wins luck favor eth xdcdbceaedbabaed sol zdcgexldqwfpwcytckfbczgtanwckqlaktx,0.8555
2022-05-28 19:37:58+00:00,@elonmusk @waitbutwhy @lpfproject @ - - #shinja is doing crypto space much better than we think 🤔 @elonmusk @shib_nobi together we strong 🦾🚀 https://t.co/qrkuua7saa,shinja crypto space better think strong,0.7351
2022-05-28 19:37:58+00:00,"clear competing interests. to call what celsius does high risk is disingenuous. they do over collateralized sec lending, which is considered the safest type of lending in traditional finance and you know this. common @mikealfred you are better than this. #bitcoin #crypto",clear competing interests celsius high risk disingenuous collateralized sec lending considered safest type lending traditional finance know common better bitcoin crypto,0.7964
2022-05-28 19:37:59+00:00,are you a crypto enthusiast but you're also concerned about the cost and complexity of calculating and reporting your tax on crypto-currency trades? use catax. @cataxapp @pradeep13199582 @rikibarua https://t.co/7ej6ypma7r,crypto enthusiast concerned cost complexity calculating reporting tax crypto currency trades use catax,0.3612
2022-05-28 19:37:59+00:00,@ethclassic06 thanks for your kind step. here my ethereum trust wallet address for you. 0xfe81e12d615160fc5cd10b8c9c8a8558ff488edd https://t.co/ghpvgsrjfc,thanks kind step ethereum trust wallet address xfeedfccdbccaffedd,0.8625
2022-05-28 19:38:01+00:00,@seamorphus_nft remember you can win 0.15 $eth😏😏 https://t.co/y8yhfuzzws,remember win   eth,0.5859
2022-05-28 19:38:02+00:00,"hey @bakedbeavers my new fan-art, i hope you like this beaver bandit 🥷🏿 #dojadam @gabbubs @sp00n1cus @pardonedj @ak47ven @theblap_eth https://t.co/ewarlfac2i",hey new fan art hope like beaver bandit dojadam,0.7717
2022-05-28 19:38:02+00:00,"@wandler14 hi guys! i'm ukrainian photographer and this is my first #nft project...maybe you will like it and you buy this #nft, by doing this you will help me and my country. thanks... https://t.co/8lzuvhvyxu через @opensea",hi guys m ukrainian photographer nft project maybe like buy nft help country thanks,0.7964
2022-05-28 19:38:02+00:00,#galvestonbay #jobs @ marathon petroleum company lp - refinery accounting supervisor =&gt; https://t.co/jzosbcyfel | #crypto #luna2111 take #luna to $111 https://t.co/ebfrinpfsx,galvestonbay jobs marathon petroleum company lp refinery accounting supervisor gt crypto luna luna ,0.2732
2022-05-28 19:38:03+00:00,@wojfinance @elonmusk $wojak &amp; @elon are working together to shake the crypto #woj #wojtoken #wojakfinance @altcoingordon @elonmusk @wojfinance @cz_binance @binance @davidgokhshtein @wojfinance @floydmayweather https://t.co/p8fzhsmfp8 https://t.co/7oudvf1g5n,wojak amp working shake crypto woj wojtoken wojakfinance,-0.1779
2022-05-28 19:38:03+00:00,@metaadidasnft #ozworld sick tbh @deeft9 @realwillbrooks @jeremypollack1 @nylibertynft @cryptopher_eth @capricorncrypto @oshizz215 @tusknft @johan44714199 @aimtonnutthawut @buzzarmstrong11 @maniman81411911 @5karolp5 @craigha79884243,ozworld sick tbh,-0.5106
2022-05-28 19:38:04+00:00,@metaladies_ look at my new nft! scorched by the bright sun kos. greece 0.024 eth https://t.co/cayje67owz,look new nft scorched bright sun kos greece   eth,0.4404
2022-05-28 19:38:05+00:00,"follow @cryptoworldhead for news, airdrops why altcoins will more crash ? - here are some facts and money flow cycle - crypto world headline - crypto world headline - https://t.co/jenkemwuyk #cryptoworldheadline #reducecryptotax https://t.co/48asoztl4u",follow news airdrops altcoins crash facts money flow cycle crypto world headline crypto world headline cryptoworldheadline reducecryptotax,-0.4019
2022-05-28 19:38:05+00:00,sarande albania 🇦🇱 sunset 🌅 😍😍😍😍 #walkwithstep get fit and earn crypto it's that easy 😎 @walkwithstep https://t.co/lq5m9hzeoo,sarande albania sunset walkwithstep fit earn crypto s easy,0.6597
2022-05-28 19:38:06+00:00,"@nft_drop_here_ hi guys! i'm ukrainian photographer and this is my first #nft project...maybe you will like it and you buy this #nft, by doing this you will help me and my country. thanks... https://t.co/8lzuvhvyxu через @opensea",hi guys m ukrainian photographer nft project maybe like buy nft help country thanks,0.7964
2022-05-28 19:38:06+00:00,"@carcosanft beautiful peoples of the world* . ‌life is a story! sadness, happiness, pain, and problems are written on every page of life. ‌. ‌edition - 1/1 ‌. ‌price - 0.26 eth ‌. rt/qt to my pinned retweets🙂🙏 . ‌link -https://t.co/jdnf3tnag0 https://t.co/ewhjxxmdpt",beautiful peoples world life story sadness happiness pain problems written page life edition   price   eth rt qt pinned retweets link,0.34
2022-05-28 19:38:06+00:00,@yourpop8 @ariannasimpson let me tell you a little about my friend $caw #crypto,let tell little friend caw crypto,0.4417
2022-05-28 19:38:07+00:00,@metaadidasnft this is cold wow @jgii6cjqyaw2hko @deepak74827766 @harry_skilton @justinwetch @lottiesamas @f98290393 @sanketgeekedout @alfrdorojass @iker7696 @davidweintraub @lanniecamper @thewy63767967 @eth_sj @dj_kayo_,cold wow,0.5859
2022-05-28 19:38:07+00:00,@voltinuofficial @greenlifeen=the most legit project in the #defi space. 200 million $ contract done and in motion with real world utility company @palesmuhendislk stop chasing projects with empty promises. real crypto investments like #gle will stand the test of time. 50% busd revenue sharing!💚 https://t.co/bzlbcmw4su,legit project defi space  million contract motion real world utility company stop chasing projects promises real crypto investments like gle stand test time  busd revenue sharing,0.6908
2022-05-28 21:05:17+00:00,"you know it? after buying or receiving your first bitcoin, you're wondering how to compute your taxes. you've been lucky! catax will handle all of your crypto tax needs. @cataxapp @rabah_benz @everett02949421 https://t.co/qwj5hodobd",know buying receiving bitcoin wondering compute taxes ve lucky catax handle crypto tax needs,0.4215
2022-05-28 21:05:17+00:00,i am so looking forward to futurist conference! announcing a partner program with @crypto_chicks &amp; @learnmorewithc4 supporting education for #womenincrypto https://t.co/gj5p956ntt,looking forward futurist conference announcing partner program amp supporting education womenincrypto,0.4404
2022-05-28 21:05:18+00:00,crypto talkz will host ama with gorillaz evolution on 29th may 2022 at 6:00 am utc 💰rewards pool : $100 usdt 🏠venue : https://t.co/lzuospyda2 rules: 1⃣ follow @cryptotalkzinfo &amp; @gorillazevolut 2⃣ like &amp; retweet 3⃣ comment questions &amp; tag 3 friends (max 3 questions) https://t.co/58qrqjzf7x,crypto talkz host ama gorillaz evolution th    utc rewards pool  usdt venue rules  follow amp  like amp retweet  comment questions amp tag  friends max  questions,0.8271
2022-05-28 21:05:18+00:00,"best discord community so far with live alerts, ideas, updates and free trials join here. https://t.co/s6gisrpdzz $btc $eth $shib $luna $gala $jasmy $people $rune $sol $gala $trx $sol https://t.co/ji0mrlvlm1",best discord community far live alerts ideas updates free trials join btc eth shib luna gala jasmy people rune sol gala trx sol,0.7906
2022-05-28 21:05:18+00:00,"best discord community so far with live alerts, ideas, updates and free trials join here. https://t.co/s6gisrpdzz $btc $eth $shib $luna $gala $jasmy $people $rune $sol $gala $trx $sol https://t.co/0igfwcvziq",best discord community far live alerts ideas updates free trials join btc eth shib luna gala jasmy people rune sol gala trx sol,0.7906
