time,tweet,cleaned_tweets,nltk_polarity
2022-05-28 15:16:13+00:00,@drjaytoor @binance @pundexfellasnft @21stcenturyapes @asalingnft @ponderman_nft @buffcatsnft thank you doc!❤️,thank doc,0.3612
2022-05-28 15:16:14+00:00,#lootadog #walk2earn #doglovers #nftdrops #dogs #memecoin #nftcollection #nft #dogs #dogsoftwitter #doglover #animallovers #animallove #play2earn #nftgame i think this project will be successful as transparency and safety is exactly what we need to strengthen in the crypto world,lootadog walkearn doglovers nftdrops dogs memecoin nftcollection nft dogs dogsoftwitter doglover animallovers animallove playearn nftgame think project successful transparency safety exactly need strengthen crypto world,0.836
2022-05-28 15:16:15+00:00,@safuurocket yes!!! #lfg #safuurocket #crypto ... the #cryptocurrency that rewards #diamondhands with #xrp rewards 💎💰💎💰💎💰 @safuurocket,yes lfg safuurocket crypto cryptocurrency rewards diamondhands xrp rewards,0.836
2022-05-28 15:16:15+00:00,i believe this is a faithful project. the projector has a lot of attractions so hopefully the project will be best in the future . @tarikbd71 @mmsarkar1 @shahinraj123 @nayimhossan #airdrop #crypto #nfts https://t.co/wayt2fu4va,believe faithful project projector lot attractions hopefully project best future airdrop crypto nfts,0.9118
2022-05-28 15:16:16+00:00,binance customers are being harmed in airdrop terra v2. while the other exchanges have already listed new luna binance blocks 100%.@cz_binance @stablekwon,binance customers harmed airdrop terra v exchanges listed new luna binance blocks ,-0.6124
2022-05-28 15:16:16+00:00,metakillers is an extraordinary project. this project must be successful because it has a great experience team.#metakillers #kill #bsc #bnb #binance #gamefi #gaming #gamenews #defi #nfts #presale,metakillers extraordinary project project successful great experience team metakillers kill bsc bnb binance gamefi gaming gamenews defi nfts presale,0.4939
2022-05-28 15:16:16+00:00,"#glmrusdt bull alert! 5x volume price: 1.2117 5-min %: 0.9% volume: $71,603 #crypto #whale #btc #eth #glmr $glmr https://t.co/5xkyuaklec",glmrusdt bull alert x volume price    min   volume   crypto whale btc eth glmr glmr,0.296
2022-05-28 15:16:17+00:00,@mauraco39675504 @farmxyz @metakillers fairlaunch successfully concluded earn $50 daily with fight to earn staking is live 500% apy game is live on testnet trade: https://t.co/71gqldvwsz #metakillers #kill #bsc #bnb #binance #gamefi #defi #p2e #nfts #play2earn #pancakeswap https://t.co/tl4ztzejmw,fairlaunch successfully concluded earn  daily fight earn staking live  apy game live testnet trade metakillers kill bsc bnb binance gamefi defi pe nfts playearn pancakeswap,-0.6249
2022-05-28 15:16:19+00:00,"@wi7kedt1m3s @skywalker64007 @saitamaguru1 @ntran1234 @cz_binance @gate_io @bitmartexchange these people with very bad mouth and no brain. no wonder they get mad whenever they see ""saitama"". i don't give a fuck how much luna got up after people committing suicide.. i am saying ""shitama"" will do much better than that~ no matter luna is doing good or bad.",people bad mouth brain wonder mad saitama t fuck luna got people committing suicide saying shitama better matter luna good bad,-0.9186
2022-05-28 15:16:20+00:00,@btctn @binance__angel @okx____ haha look me 8衫狼,haha look ,0.4588
2022-05-28 16:43:24+00:00,binance pleas follow aircoinreal and join #aircoin team✌💥#aircoindaolabs #aircoin #air $air #bscnews #bnb… https://t.co/ldeivxumnh,binance pleas follow aircoinreal join aircoin team aircoindaolabs aircoin air air bscnews bnb,0.296
2022-05-28 16:43:24+00:00,#metakillers #kill #bsc #bnb #binance #gamefi #gaming #gamenews #defi #nfts #presale https://t.co/jsu7iamsgr,metakillers kill bsc bnb binance gamefi gaming gamenews defi nfts presale,-0.6908
2022-05-28 16:43:25+00:00,@mhdmoussawii @binance 77000x0.00015= 11.55 luna v2 from witch you get 10% (1.5luna v2) now and the rest later + 77000 luna clasic when the trading will be resumed,x    luna v witch   luna v rest later  luna clasic trading resumed,-0.3612
2022-05-28 16:43:25+00:00,@inukishu @sharkscoins @binance ✅babymuuinu swap live 🤑4% rewards in muu inu🐮 🔥0% buy taxes and 13% sell taxes 🤩obito already called us out! 📢 first coin to be listed on #muuinuswap 🤩 ⛲️🔒liquidity locked for 200 years😱😱 💰🤑current mc-$100k $10m soon https://t.co/a4gpwcepkp #bnb #btc,babymuuinu swap live  rewards muu inu  buy taxes  sell taxes obito called coin listed muuinuswap liquidity locked  years current mc k m soon bnb btc,0.4767
2022-05-28 16:43:25+00:00,@cm_punk_aew @cryptohawa @elonmusk @renatakonkoly 🚨grove token🚨 [@grovetoken] 🌳aim to be #1 global green payment system 🌳renewable energy investments &amp; partnerships 🌳#staking &amp; farming 🌳cmc top 30 viewed 🌳registered llc 🌳#eth soon 🌳certik audit in progress #binance #bnb #crypto #1000xgem #altcoins #bscgem #btc #bsc https://t.co/anttwjvv7a,grove token aim  global green payment renewable energy investments amp partnerships staking amp farming cmc  viewed registered llc eth soon certik audit progress binance bnb crypto xgem altcoins bscgem btc bsc,0.5994
2022-05-28 16:43:25+00:00,"full thanks to @tradeosiann as they have analysed this #bitcoin crash so my funds doesn't affected and i have not faced any type of losses they are absolutely amazing in tips,advices and everything😌 #nft #defi #metaverse #web3 #crypto yusu",thanks analysed bitcoin crash funds t affected faced type losses absolutely amazing tips advices nft defi metaverse web crypto yusu,0.2484
2022-05-28 16:43:26+00:00,@wolfofwallst @hustlepediayt ✅diamondlock the best auto-staking&amp;auto-compounding protocol in crypto! ✅highest apy – 533.848%/year! ✅anti-whale/ anti dump mechanism - the cash-out limit is 1%/day to against unnecessary dumps. ✅risk insurance banks maximize investitor! telegram : https://t.co/faxkslyzqk,diamondlock best auto staking amp auto compounding protocol crypto highest apy   year anti whale anti dump mechanism cash limit  day unnecessary dumps risk insurance banks maximize investitor telegram,-0.7003
2022-05-28 16:43:26+00:00,"@skwamus biggest crypto bag! 💰 @gankpad the next 1000x gem! $gank 💸 lfg! team is insane, community is growing fast! bullish af! https://t.co/dyejvukodq @thecryptolark dont miss this opportunity. #gankpad #launchpad $gank #bscgem #gankarmy",biggest crypto bag x gem gank lfg team insane community growing fast bullish af dont miss opportunity gankpad launchpad gank bscgem gankarmy,-0.4382
2022-05-28 16:43:26+00:00,#metakillers #kill #bsc #bnb #binance #gamefi #gaming #gamenews #defi #nfts #presale https://t.co/p2jkfc2etz,metakillers kill bsc bnb binance gamefi gaming gamenews defi nfts presale,-0.6908
2022-05-28 16:43:27+00:00,"@bluesparrowc @elonmusk @bluesparroweth #bluebit is emerging as a first of its kind crypto platform because it’s been recently founded by #bluesparrow token. a centralised exchange where all commodities and forex, not just crypto, can be traded. @bluesparroweth @bluesparrowc @bluebit_io #bluebitio.yf",bluebit emerging kind crypto platform s recently founded bluesparrow token centralised exchange commodities forex crypto traded bluebitio yf,0.5267
2022-05-28 16:43:28+00:00,"2a. $ohm's future as a floating currency largely depends on its ability to influence monetary premium through buy backs (inverse bonds), supply locks (internal bonds) and also altering liquidity depth. last 1 month $ohm performed much better than the rest of crypto market.",a ohm s future floating currency largely depends ability influence monetary premium buy backs inverse bonds supply locks internal bonds altering liquidity depth  month ohm performed better rest crypto market,0.6124
2022-05-28 16:43:28+00:00,@painter_crypto @dankzzzy lol… my kind of thinker.,lol kind thinker,0.7351
2022-05-28 16:43:28+00:00,"@kucoincom simple exchange of #bluebit to buy/sell #bluesparrow to usdt/usd... the most innovative move in #bluebit trading crypto/forex with #bluesparrow you can trade #bluesparrow using market,limit and simple exchange features. #bluebitio @bluesparroweth https://t.co/katkzt0i7s 💯j246",simple exchange bluebit buy sell bluesparrow usdt usd innovative bluebit trading crypto forex bluesparrow trade bluesparrow market limit simple exchange features bluebitio j,0.4404
2022-05-28 16:43:28+00:00,"$lunc top 100 crypto #72 currently. owned and operated by an active community committed to burning the supply by any means necessary to compete with new $luna for supremacy amongst the top 10 cryptos, bumping meme coins $doge and $shib out. it's only a matter of time. https://t.co/sxjbasy3z2",lunc  crypto  currently owned operated active community committed burning supply means necessary compete new luna supremacy  cryptos bumping meme coins doge shib s matter time,0.6249
2022-05-28 16:43:29+00:00,crypto looking scary,crypto looking scary,-0.4939
2022-05-28 16:43:30+00:00,"@bluesparrowc @elonmusk @bluesparroweth #bluebit is emerging as a first of its kind crypto platform because it’s been recently founded by #bluesparrow token. a centralised exchange where all commodities and forex, not just crypto, can be traded. @bluesparroweth @bluesparrowc @bluebit_io #bluebitio.yg",bluebit emerging kind crypto platform s recently founded bluesparrow token centralised exchange commodities forex crypto traded bluebitio yg,0.5267
2022-05-28 16:43:30+00:00,"@rajaa_ginting @theweirdoverse @maraisghasan @crypto_queen_x yeah, let's go 🚀 @allpurposemanad @indraakenz @antopunya83 @shahbudinismail @findque #nftproject",yeah let s nftproject,0.296
2022-05-28 16:43:30+00:00,"nows your chance #gamers ! #theuplift is having another #nft #land #forsale ! gotta act quickly tho, only live for 24 hours! #nftcommunity #nftgame #nftproject future #dao #metaverse #auction connect with friends - open shops! sell in game items for #crypto make $$ #gaming ! https://t.co/foriwykcgx",nows chance gamers theuplift having nft land forsale gotta act quickly tho live  hours nftcommunity nftgame nftproject future dao metaverse auction connect friends open shops sell game items crypto gaming,0.6249
2022-05-28 16:43:30+00:00,"https://t.co/tne7mqezar #paxo.finance $paxo #cryptocurrency #defi #cryptoloans an interesting , because i'm sure this will provide an extraordinary opportunity for anyone who participates in this project. projects that will bring a potential for the future in the crypto world.",paxo finance paxo cryptocurrency defi cryptoloans interesting m sure provide extraordinary opportunity participates project projects bring potential future crypto world,0.7783
2022-05-28 16:43:31+00:00,"full thanks to @tradeosiann as they have analysed this #bitcoin crash so my funds doesn't affected and i have not faced any type of losses they are absolutely amazing in tips,advices and everything😌 #nft #defi #metaverse #web3 #crypto ehk",thanks analysed bitcoin crash funds t affected faced type losses absolutely amazing tips advices nft defi metaverse web crypto ehk,0.2484
2022-05-28 16:43:31+00:00,@crypto_lord10 @thedapplist @playmetagods is building an app for there mobile online game integration and i think this is great because it opens the platform to a wider audience than pc gaming #nfts #metaverse,building app mobile online game integration think great opens platform wider audience pc gaming nfts metaverse,0.6249
2022-05-28 16:43:32+00:00,"@alanfresco4 @crypto_newstand @jordanbpeterson no problem, have a nice weekend. peace out ✌🏾",problem nice weekend peace,0.5574
2022-05-28 16:43:32+00:00,"@kucoincom simple exchange of #bluebit to buy/sell #bluesparrow to usdt/usd... the most innovative move in #bluebit trading crypto/forex with #bluesparrow you can trade #bluesparrow using market,limit and simple exchange features. #bluebitio @bluesparroweth https://t.co/katkzt0i7s 💯j247",simple exchange bluebit buy sell bluesparrow usdt usd innovative bluebit trading crypto forex bluesparrow trade bluesparrow market limit simple exchange features bluebitio j,0.4404
2022-05-28 16:43:32+00:00,@theisland_live is a great project. i appreciate this project very much. i am very hopeful for the success of this project. #unicornia #nftgame #nftstaking #binance #binancesmartchain #binancenft #liletoken https://t.co/t47hv1bv4m https://t.co/w3gtqawqxi,great project appreciate project hopeful success project unicornia nftgame nftstaking binance binancesmartchain binancenft liletoken,0.93
2022-05-28 16:43:33+00:00,te enseñamos como registrarte para ganar $5 totalmente gratis ❗️💸 ¿¿¿qué estas esperando??? https://t.co/yv8bzhav71 #cryptocurrency #freemoney #whale #exchange #tpo #youtube #whatsapp #luna2 #usdt #binance #btc,te ense amos como registrarte para ganar  totalmente gratis qu estas esperando cryptocurrency freemoney whale exchange tpo youtube whatsapp luna usdt binance btc,0.0516
2022-05-28 16:43:33+00:00,@peterschiff @saylor @tuckercarlson crypto to zero. but it's all going to crash anyway.,crypto zero s going crash,-0.4019
2022-05-28 16:43:33+00:00,"@bluesparrowc @elonmusk @bluesparroweth #bluebit is emerging as a first of its kind crypto platform because it’s been recently founded by #bluesparrow token. a centralised exchange where all commodities and forex, not just crypto, can be traded. @bluesparroweth @bluesparrowc @bluebit_io #bluebitio.yh",bluebit emerging kind crypto platform s recently founded bluesparrow token centralised exchange commodities forex crypto traded bluebitio yh,0.5267
2022-05-28 16:43:33+00:00,@jessicaesanchez ✅diamondlock the best auto-staking&amp;auto-compounding protocol in crypto! ✅highest apy – 533.848%/year! ✅anti-whale/ anti dump mechanism - the cash-out limit is 1%/day to against unnecessary dumps. ✅risk insurance banks maximize investitor! telegram : https://t.co/r6tamsz7jz,diamondlock best auto staking amp auto compounding protocol crypto highest apy   year anti whale anti dump mechanism cash limit  day unnecessary dumps risk insurance banks maximize investitor telegram,-0.7003
2022-05-28 16:43:33+00:00,@profesorturkmen binance! lakin : güvenilir dediler! en çok kullanılıyor dediler! bi de finansçı büfe işleten kayınçom tavsiye etti! (daha ne olsun! bir türk için yeterli sebep!) ⚓,binance lakin g venilir dediler en ok kullan l yor dediler bi finans b fe leten kay n om tavsiye etti daha ne olsun bir t rk yeterli sebep,0.296
2022-05-28 16:43:34+00:00,@crypto_master20 @solanacownft @crypto_king_201 @nft_seller_abhi @nft_paintings_ run4life - a new revolution of running. 👉🏽 join run4life whitelist contest now: https://t.co/781ybnj2vj 🔸$5000 community contests 🔸earn upto 5$ per day with $150 shoes 🔸beta app apk available 🔸audit and kyced by interfi social media: https://t.co/r0i8vub0s3,runlife new revolution running join runlife whitelist contest  community contests earn upto  day  shoes beta app apk available audit kyced interfi social media,0.296
2022-05-28 16:43:34+00:00,#metakillers #kill #bsc #bnb #binance #gamefi #gaming #gamenews #defi #nfts #presale https://t.co/hgj1iae1xv,metakillers kill bsc bnb binance gamefi gaming gamenews defi nfts presale,-0.6908
2022-05-28 16:43:34+00:00,@crypto__emily no shit? fucking deep thoughts from the blonde genius.,shit fucking deep thoughts blonde genius,-0.5574
2022-05-28 16:43:35+00:00,"@crypto_bcg @sqfgame 🗣️q..what is the current progress of the project? what have you achieved in the market? what is the next ""@sqfgame"" development plan and layout?",q current progress project achieved market development plan layout,0.4215
2022-05-28 16:43:35+00:00,"what will influencers do when there is nothing left to influence because corporate marketing departments have figured it out? being paid in wl spots when crypto is down is a tough sled. running spaces when people don't need them, ngmi. do more. get out of the echo chamber.",influencers left influence corporate marketing departments figured paid wl spots crypto tough sled running spaces people t need ngmi echo chamber,-0.128
2022-05-28 16:43:35+00:00,"@kucoincom simple exchange of #bluebit to buy/sell #bluesparrow to usdt/usd... the most innovative move in #bluebit trading crypto/forex with #bluesparrow you can trade #bluesparrow using market,limit and simple exchange features. #bluebitio @bluesparroweth https://t.co/katkzt0i7s 💯j248",simple exchange bluebit buy sell bluesparrow usdt usd innovative bluebit trading crypto forex bluesparrow trade bluesparrow market limit simple exchange features bluebitio j,0.4404
2022-05-28 16:43:36+00:00,"@trdmktcrypto biggest crypto bag! 💰 @gankpad the next 1000x gem! $gank 💸 lfg! team is insane, community is growing fast! bullish af! https://t.co/dyejvukodq @thecryptolark dont miss this opportunity. #gankpad #launchpad $gank #bscgem #gankarmy",biggest crypto bag x gem gank lfg team insane community growing fast bullish af dont miss opportunity gankpad launchpad gank bscgem gankarmy,-0.4382
2022-05-28 16:43:37+00:00,"full thanks to @tradeosiann as they have analysed this #bitcoin crash so my funds doesn't affected and i have not faced any type of losses they are absolutely amazing in tips,advices and everything😌 #nft #defi #metaverse #web3 #crypto xn",thanks analysed bitcoin crash funds t affected faced type losses absolutely amazing tips advices nft defi metaverse web crypto xn,0.2484
2022-05-28 16:43:37+00:00,@loganpaul @charliejabaley ✅diamondlock the best auto-staking&amp;auto-compounding protocol in crypto! ✅highest apy – 533.848%/year! ✅anti-whale/ anti dump mechanism - the cash-out limit is 1%/day to against unnecessary dumps. ✅risk insurance banks maximize investitor! telegram : https://t.co/euaole08pj,diamondlock best auto staking amp auto compounding protocol crypto highest apy   year anti whale anti dump mechanism cash limit  day unnecessary dumps risk insurance banks maximize investitor telegram,-0.7003
2022-05-28 16:43:37+00:00,"@bluesparrowc @elonmusk @bluesparroweth #bluebit is emerging as a first of its kind crypto platform because it’s been recently founded by #bluesparrow token. a centralised exchange where all commodities and forex, not just crypto, can be traded. @bluesparroweth @bluesparrowc @bluebit_io #bluebitio.yj",bluebit emerging kind crypto platform s recently founded bluesparrow token centralised exchange commodities forex crypto traded bluebitio yj,0.5267
2022-05-28 16:43:37+00:00,"@metalaunch_io @alishalahman @playoutlanders @playoutlanders is nft blockchain gaming. but in terms of community, there is still a large audience in the gaming world that has yet to meet the crypto and blockchain industry. what are your plans to reach these people and make your voice heard by all gamers?",nft blockchain gaming terms community large audience gaming world meet crypto blockchain industry plans reach people voice heard gamers,0.0258
2022-05-28 18:10:34+00:00,you are very crazy! @joinembr is a much better investment #joinembr #crypto #cryptocurrency #defi #safemoon https://t.co/syu7toww1c https://t.co/5rxjdvsqzf,crazy better investment joinembr crypto cryptocurrency defi safemoon,0.128
2022-05-28 18:10:34+00:00,@binance every crootball holders are become rich soon.. 🔥🔥 buy and hold... 💥♥️💥 #crootball #crol #bsc #crolarmy #meme,crootball holders rich soon buy hold crootball crol bsc crolarmy meme,0.5574
2022-05-28 18:10:34+00:00,thanks to ripple xrp company! a bit happiness in this bear market #bitcoin #crypto #xrp https://t.co/pa5cdh3m52,thanks ripple xrp company bit happiness bear market bitcoin crypto xrp,0.7579
2022-05-28 18:10:34+00:00,"@ibo0655 @cryptomichnl @cposcloud @cposcloudturkey @mexc_global @gateio_turkiye @huobiglobal @kucoincom @okx @binance_turkish @cz_binance @c0insbit @azbit_news @coingecko @coinmarketcep do you want to feel real hype, the meme of 2022? monkeypox token ( $mpt ) is ready to rock bsc world 🚀🚀🦍🦍 ✅ community driven ✅ audit and kyc ⏳ nft collection with staking telegram : https://t.co/ao9hdustqc website : https://t.co/aepkv3isg8 twitter : https://t.co/fsl1kxf8wr",want feel real hype meme  monkeypox token mpt ready rock bsc world community driven audit kyc nft collection staking telegram website twitter,0.4215
2022-05-28 18:10:35+00:00,so here is the remaining @binance #lunc working on getting some updates together with the facts i have unfolding. ill get it all out asap 🙏 https://t.co/jwutiyc22k,remaining lunc working getting updates facts unfolding ill asap,-0.4215
2022-05-28 18:10:35+00:00,hey @mrbean @fomo_lab where you at ? lemme suck that blood out 😝 #nft #crypto #bitcoin #ethereum #nftcommunity #nftcollector #lfg #arbitrum #hodl #hodlgang #solana #opensea #btc https://t.co/sgn2d7zoa9,hey lemme suck blood nft crypto bitcoin ethereum nftcommunity nftcollector lfg arbitrum hodl hodlgang solana opensea btc,-0.4404
2022-05-28 18:10:36+00:00,good project @royakash7478 @bikashroy1986 @taposhb02578477 $coins #airdrop #crypto #airdrops #cryptocurrency #giveaway https://t.co/bnrglwxngp,good project coins airdrop crypto airdrops cryptocurrency giveaway,0.4404
2022-05-28 18:10:36+00:00,"@rovercrc #dks 🔥🔥🔥🔥 ceo gave the good news, global marketing is coming t1 is in contact with stock exchanges i get burned every month cz.binance follows the ceo #mobipad pre-sale, which is the other project of dks, continues partners #enjin and #bloktopia 🚀🚀 https://t.co/mdmazjmucl",dks ceo gave good news global marketing coming t contact stock exchanges burned month cz binance follows ceo mobipad pre sale project dks continues partners enjin bloktopia,0.4404
2022-05-28 18:10:36+00:00,@cryptonairexrp click on the link to join the crypto group chat and learn more about crypto 👇👇👇👇👇👇 https://t.co/u9q3qo1tyz,click link join crypto group chat learn crypto,0.296
2022-05-28 18:10:39+00:00,@bluesparrowc @elonmusk @bluesparroweth today marks the day that apple validated our dedication and professionalism. as @cz_binance says “it’s a tough process to be listed in the app store” well #bluebit ltd is now available to download #bluesparrow is as native token of #bluebitio https://t.co/odzzireyd7 73,today marks day apple validated dedication professionalism says s tough process listed app store bluebit available download bluesparrow native token bluebitio ,0.1027
2022-05-28 18:10:40+00:00,@crypto even wall st against a cbdc atleast we agree on something,wall st cbdc atleast agree,0.3612
2022-05-28 18:10:41+00:00,"with catax - simple crypto taxes, your crypto tax situation is taken care of for you. no need to worry about calculating your taxes manually. @cataxapp @broskinakamoto @kosebij https://t.co/onftg2bpxc",catax simple crypto taxes crypto tax situation taken care need worry calculating taxes manually,0.0772
2022-05-28 18:10:41+00:00,binance -&gt; solana withdrawal 遅すぎチュライネ... 😢,binance gt solana withdrawal,0.296
2022-05-28 18:10:41+00:00,"after my last dump, my asshole feels like it went 12 rounds w/ iron mike tyson and didn’t land a punch. $vra $shib @dankosnipes @llbeer_1 @pinoyverasian @b_ryan_crypto @shibainucrypton @rick_vra @jeanpcrypto @b0bcrypto @fron970 @birdsdriver @un_charlatan @lovehodler @dtm0786",dump asshole feels like went  rounds w iron mike tyson t land punch vra shib,-0.0258
2022-05-28 18:10:41+00:00,@btc_archive @binance__angel @okx____ haha look me 8囱回,haha look ,0.4588
2022-05-28 18:10:42+00:00,"@binance fvck you very much @cz_binance and @binance i hope you end up in bankruptcy, you deserve it!",fvck hope end bankruptcy deserve,0.4404
2022-05-28 18:10:42+00:00,"join #aircoin community with 200,000 people in more than 40 countries around the world.💥 #aircoindaolabs @aircoinreal #air $air #bsc #bnb #aircash #elonmusk #binance #cryptocurrency #btc #eth #dao #blockchain 🔥 #buyair 🔥 #iran_army_air 🇮🇷 https://t.co/vqxdd1rdsr",join aircoin community   people  countries world aircoindaolabs air air bsc bnb aircash elonmusk binance cryptocurrency btc eth dao blockchain buyair iran army air,0.296
2022-05-28 18:10:42+00:00,@wojfinance @elonmusk $wojak &amp; @elon are working together to shake the crypto #woj #wojtoken #wojakfinance @altcoingordon @elonmusk @wojfinance @cz_binance @binance @davidgokhshtein @wojfinance @floydmayweather https://t.co/dl3zvqyq3y https://t.co/qmyqkawvce,wojak amp working shake crypto woj wojtoken wojakfinance,-0.1779
2022-05-28 18:10:43+00:00,"good things happen to great person, be ready to achieve more with @richquack click 👇 to join our telegram for more information https://t.co/vzvftrjxes #crypto #btc #binance #cryptocurrency #richquackarmy #quackarmy #quackattack #dogecoin #100xgem #bitcoin #bsc #bscgem",good things happen great person ready achieve click join telegram information crypto btc binance cryptocurrency richquackarmy quackarmy quackattack dogecoin xgem bitcoin bsc bscgem,0.8934
2022-05-28 18:10:44+00:00,"@vp @surgeon_general jamesbinancetrades free signals on binance future trade. https://t.co/0afrjkiaco crypto provides a level ground to make everyone rich. those who understand the relevance of this, keeps making good profits daily. https://t.co/vsamzmvbbk",jamesbinancetrades free signals binance future trade crypto provides level ground rich understand relevance keeps making good profits daily,0.9136
2022-05-28 18:10:45+00:00,"@bluesparrowc @elonmusk @bluesparroweth simple exchange of #bluebit to buy/sell #bluesparrow to usdt/usd... the most innovative move in #bluebit trading crypto/forex with #bluesparrow you can trade #bluesparrow using market,limit and simple exchange features. #bluebitio @bluesparroweth https://t.co/z627qtkeew 72",simple exchange bluebit buy sell bluesparrow usdt usd innovative bluebit trading crypto forex bluesparrow trade bluesparrow market limit simple exchange features bluebitio ,0.4404
2022-05-28 18:10:45+00:00,what kind of #crypto transactions do #youprefer? . . #voc #voiceofcrypto #crypto #cryptocurrency,kind crypto transactions youprefer voc voiceofcrypto crypto cryptocurrency,0.5267
2022-05-28 18:10:46+00:00,@volcanobag @moonoverlord click on the link below to join my trading group for exclusive crypto trading tips https://t.co/vwq2fi7rdz,click link join trading group exclusive crypto trading tips,0.4019
2022-05-28 18:10:47+00:00,@metaadidasnft this is so nice @huberysophia @phoenixarthur3 @airysquared @yvonnec28350180 @allofnft @samwind10 @skyaks1 @imtypale @blast_nft @bassellcallie @473crypto @marcosutil @crypto_man_2017 @sheldonlow7,nice,0.4215
2022-05-28 18:10:47+00:00,"@emily_murphy95 https://t.co/cckapmb64v trade #crypto, #commodities and #forex all in one place! generate your affiliate qr code for 20% profit share today! #bluebit from #bluesparrow! #gold #trading #bluesparrowcex https://t.co/dchttgx2ae",trade crypto commodities forex place generate affiliate qr code  profit share today bluebit bluesparrow gold trading bluesparrowcex,0.6249
2022-05-28 18:10:47+00:00,@rovercrc today marks the day that apple validated our dedication and professionalism. as @cz_binance says “it’s a tough process to be listed in the app store” well #bluebit ltd is now available to download #bluesparrow is as native token of #bluebitio inug6fw3zigce530y9tdig https://t.co/merkxjoufq,today marks day apple validated dedication professionalism says s tough process listed app store bluebit available download bluesparrow native token bluebitio inugfwzigceytdig,0.1027
2022-05-28 18:10:49+00:00,"@emily_murphy95 https://t.co/cckapmb64v trade #crypto, #commodities and #forex all in one place! generate your affiliate qr code for 20% profit share today! #bluebit from #bluesparrow! #gold #trading #bluesparrowcex https://t.co/chnmd0ufjs",trade crypto commodities forex place generate affiliate qr code  profit share today bluebit bluesparrow gold trading bluesparrowcex,0.6249
2022-05-28 18:10:49+00:00,@gullhas63360830 @binance kindly click on the link https://t.co/yojepu3pxt,kindly click link,0.4939
2022-05-28 18:10:50+00:00,@arcadiap2e i believe this is a faithful project.the projector has a lot of attractions so hopefully the project will be best in the future. @niladro_nil @njelma1 @mariaaf66967675 @afsu4786 @srebeka181 #airdrop #crypto #nft,believe faithful project projector lot attractions hopefully project best future airdrop crypto nft,0.9118
2022-05-28 18:10:51+00:00,@pixelsweeper @cryptogainz8 @binance @bexnft @___4ndr3___ @nftswelike3 @aonanfield1 @pxsweeper @joeenft @joekondo_gio @mr_relative @ramdesignn that's so cool!!!,s cool,0.3182
2022-05-28 18:10:52+00:00,"@emily_murphy95 https://t.co/cckapmb64v trade #crypto, #commodities and #forex all in one place! generate your affiliate qr code for 20% profit share today! #bluebit from #bluesparrow! #gold #trading #bluesparrowcex https://t.co/46klh2bmau",trade crypto commodities forex place generate affiliate qr code  profit share today bluebit bluesparrow gold trading bluesparrowcex,0.6249
2022-05-28 18:10:52+00:00,seriously… what did you expect with luna 2.0? that’s like throwing sawdust on a fire hoping to put it out. #cryptocurrency #crypto #terra #ust #dokwon,seriously expect luna   s like throwing sawdust hoping cryptocurrency crypto terra ust dokwon,0.5574
2022-05-28 18:10:52+00:00,@dacryptogeneral @binance @cz_binance 💥 crypto for free! ⌛ tinyurl. com/2qcdrvqn,crypto free tinyurl com qcdrvqn,0.5106
2022-05-28 18:10:52+00:00,@serendipityxbt @sezerded @moonoverlord click on the link below to join my trading group for exclusive crypto trading tips https://t.co/vwq2fi7rdz,click link join trading group exclusive crypto trading tips,0.4019
2022-05-28 18:10:52+00:00,"@clubofgems @lezmeofficial i'm curious about your strategy for bringing users from all around the world to your platform, both crypto and non-crypto aficionados. are there any geographical or legal restrictions on using your project right now? @bellah98xx @chukky10z @francis_olak",m curious strategy bringing users world platform crypto non crypto aficionados geographical legal restrictions project right,0.4215
2022-05-28 18:10:53+00:00,"@coinscarpa #dugeinu is the next bsc #100x #gems moonshot. community is thriving and growing at a very rapid rate! we reached an ath of 120k now holding steady 90k. diamond hands here,getting messiah dugeinu, jeets getting rekt. dev team delivering hard. #bsc #binance #bnb",dugeinu bsc x gems moonshot community thriving growing rapid rate reached ath k holding steady k diamond hands getting messiah dugeinu jeets getting rekt dev team delivering hard bsc binance bnb,0.4767
2022-05-28 18:10:53+00:00,@_daaikichi @meta_ufo @metamask @trustwallet @binance kindly message us for any assistance,kindly message assistance,0.4939
2022-05-28 19:37:44+00:00,@sfenks7753 @alexgroome1 @shiryo_official interested to now why you think it’s a ponzi scheme. do you consider #crypto in general a ponzi scheme? do you even know the definition of a ponzi scheme? here listen to @maxwell_maher https://t.co/o71wudgmlu,interested think s ponzi scheme consider crypto general ponzi scheme know definition ponzi scheme listen,0.4019
2022-05-28 19:37:44+00:00,the $icx community showing support! this is one of the best communities in crypto #icon https://t.co/f4p0sstjme,icx community showing support best communities crypto icon,0.7845
2022-05-28 19:37:44+00:00,@metaadidasnft wow this is cool! @abdelaliv @beyonceteamtr @devanquintilla @bmitch1234 @m4st3rgwap @akeegreen @crypto_brando_ @ilaydakara77 @gedaye6 @obj_27 @paddymanning7 @scabyy1024 @cranecrypt0 @localproduct_co,wow cool,0.7269
2022-05-28 19:37:46+00:00,@mrbellows @crypto_search91 run4life - a new revolution of running. 👉🏽 join run4life whitelist contest now: https://t.co/f7xvqtlbb4 🔸$5000 community contests 🔸beta app apk available 🔸audit and kyced by interfi social media: https://t.co/6qhj2nkuzy #r4l #run4life,runlife new revolution running join runlife whitelist contest  community contests beta app apk available audit kyced interfi social media rl runlife,0.296
